name,family,score_sig,filter,top_n,sizing,universe,regime,dual_mom,alpha_full,alpha_is,alpha_oos,cagr_full,cagr_oos,sharpe_full,sortino,max_dd,calmar,hit_rate,ybs,turnover,final_score
F1_alpha_ret12_vol12_spy_sma200_t2_rank_7030,1,ret12_vol12,spy_sma200,2,rank_7030,alpha,False,False,0.016430621947956636,-0.03021141998611765,0.08481811324617738,0.12377295580412673,0.23390119294332634,0.6714538789279537,0.8776392450083698,-0.4279057281245411,0.2892528603125006,0.5512766848053579,8,7.284210526315788,-0.04216007137811986
F1_alpha_ret12_vol12_spy_sma200_t2_rank_6040,1,ret12_vol12,spy_sma200,2,rank_6040,alpha,False,False,0.01765580606177819,-0.020071561356008072,0.0709454899802402,0.12499813991794828,0.22002856967738915,0.6941720105029285,0.9049749735812008,-0.36433768131605904,0.3430832063991584,0.5481372959397237,8,7.221052631578948,-0.03647559742683004
F1_alpha_ret12_vol12_spy_sma200_t2_adaptive,1,ret12_vol12,spy_sma200,2,adaptive,alpha,False,False,0.006325483592108494,-0.04513275259553562,0.0644150093777014,0.11366781744827859,0.21349808907485035,0.5942139695292284,0.757844712761403,-0.5381136873761476,0.2112338342526186,0.5470908329845123,6,7.852631578947367,-0.11387720863702402
F1_alpha_ret12_vol12_spy_sma200_t3_equal,1,ret12_vol12,spy_sma200,3,equal,alpha,False,False,0.03360633593991502,0.0035300578491170853,0.07608609737192151,0.1409486697960851,0.22516917706907047,0.8345691079654354,1.0745485257934673,-0.3341190274058621,0.42185167031769044,0.5542067810799498,7,5.6842105263157885,0.06408530872972623
F1_alpha_ret12_vol12_spy_sma200_t3_rank_603010,1,ret12_vol12,spy_sma200,3,rank_603010,alpha,False,False,0.020998844062569466,-0.021568243791740827,0.08311886832266913,0.12834117791873956,0.23220194801981808,0.7206731903197496,0.9338553364418402,-0.38907182373813165,0.3298650020082687,0.5514859773964002,8,6.810526315789474,-0.006984875961788012
F1_alpha_ret12_vol12_spy_sma200_t3_rank_503020,1,ret12_vol12,spy_sma200,3,rank_503020,alpha,False,False,0.026295545036258083,-0.01236830358170704,0.08210572797537763,0.13363787889242817,0.2311888076725266,0.7715213010802331,0.9934107294596061,-0.3678681289114365,0.3632765885097951,0.5529510255336961,7,6.336842105263159,0.020878131569151415
F1_alpha_ret12_vol12_dual_sma200_t1_top1,1,ret12_vol12,dual_sma200,1,top1,alpha,False,False,0.0065564411314451565,-0.06643130150945487,0.1252793679331181,0.11389877498761525,0.27436244763026707,0.5732147803080953,0.7540873492649284,-0.5975241258489967,0.19061786806646727,0.5449979070740896,6,7.894736842105264,-0.10672170344301407
F1_alpha_ret12_vol12_dual_sma200_t2_equal,1,ret12_vol12,dual_sma200,2,equal,alpha,False,False,0.023743239522564075,0.002240746583581199,0.07078546386972473,0.13108557337873417,0.2198685435668737,0.7329119466471476,0.9564910508128333,-0.3199686860151344,0.40968250678297274,0.5516952699874424,9,7.631578947368421,-0.043540799348774306
F1_alpha_ret12_vol12_dual_sma200_t2_rank_7030,1,ret12_vol12,dual_sma200,2,rank_7030,alpha,False,False,0.017127675900247885,-0.025481939350559202,0.09310478180858706,0.12447000975641798,0.242187861505736,0.6739583686374458,0.8811551137919761,-0.43161643869517985,0.28838106846139455,0.5514859773964002,8,7.736842105263157,-0.06202222577648897
F1_alpha_ret12_vol12_dual_sma200_t2_rank_6040,1,ret12_vol12,dual_sma200,2,rank_6040,alpha,False,False,0.020436166282577384,-0.01161994928945198,0.08193157117459182,0.12777850013874748,0.23101465087174078,0.7053513815176672,0.9207710702384699,-0.3663169075843944,0.3488195534881476,0.5500209292591042,8,7.684210526315789,-0.053548618064836184
F1_alpha_ret12_vol12_dual_sma200_t2_adaptive,1,ret12_vol12,dual_sma200,2,adaptive,alpha,False,False,0.007925642190321103,-0.037003112204324395,0.0732144788450304,0.1152679760464912,0.22229755854217936,0.5989727101030637,0.7648361532674807,-0.5381136873761476,0.21420747836491577,0.5493930514859774,6,8.063157894736841,-0.12040980906093868
F1_alpha_ret12_vol12_dual_sma200_t3_equal,1,ret12_vol12,dual_sma200,3,equal,alpha,False,False,0.03931386993944064,0.016562940847542507,0.07853110899607074,0.14665620379561073,0.2276141886932197,0.8577127734018143,1.1094120505855336,-0.3341190274058621,0.43893400784225334,0.556718292172457,8,5.894736842105262,0.06531021773750123
F1_alpha_ret12_vol12_dual_sma200_t3_rank_603010,1,ret12_vol12,dual_sma200,3,rank_603010,alpha,False,False,0.022992560384167637,-0.014764831735679218,0.089334881638377,0.13033489424033773,0.23841796133552595,0.7280017477910903,0.945460994042137,-0.39479106378897144,0.3301363840140159,0.5539974884889075,8,7.189473684210526,-0.02217067023878791
F1_alpha_ret12_vol12_dual_sma200_t3_rank_503020,1,ret12_vol12,dual_sma200,3,rank_503020,alpha,False,False,0.0294458043272805,-0.003636389595382372,0.08628662660266784,0.1367881381834506,0.2353697062998168,0.7833495119343985,1.01236740938422,-0.3678681289114365,0.37184014442409624,0.5565089995814149,8,6.642105263157895,0.01516673650187228
F1_tech_heavy_mom1_none_t1_top1,1,mom1,none,1,top1,tech_heavy,False,False,0.02415728510117976,0.039383179764275855,0.07377339087547985,0.13149961895734985,0.2228564705726288,0.6386032325634985,0.8398883037118536,-0.397325878733511,0.33096162620091374,0.5341146923398912,11,20.0,-0.6645198469702542
F1_tech_heavy_mom1_none_t2_equal,1,mom1,none,2,equal,tech_heavy,False,False,0.044920908180911434,0.06482668540656378,0.02331462668877049,0.15226324203708153,0.17239770638591945,0.831032457172079,1.0621242616801319,-0.3556295326806893,0.4281512867880824,0.5529510255336961,10,18.157894736842103,-0.5556455380399292
F1_tech_heavy_mom1_none_t2_rank_7030,1,mom1,none,2,rank_7030,tech_heavy,False,False,0.03785585630373722,0.0561201496088608,0.04443008534075932,0.14519819015990731,0.19351316503790827,0.7655365304570015,0.9833517798617034,-0.354990788734011,0.4090195992907918,0.5473001255755546,11,18.89473684210526,-0.5935402575708849
F1_tech_heavy_mom1_none_t2_rank_6040,1,mom1,none,2,rank_6040,tech_heavy,False,False,0.04159715261117425,0.06070744630218505,0.03398785461509646,0.14893948646734434,0.18307093431224541,0.8019915963557916,1.026966619214481,-0.34901500785169526,0.42674235524746335,0.5473001255755546,11,18.526315789473685,-0.5712870957492117
F1_tech_heavy_mom1_none_t2_adaptive,1,mom1,none,2,adaptive,tech_heavy,False,False,0.03262252512427799,0.047101402504642786,0.058156770968058824,0.13996485898044808,0.20723985066520778,0.6987268999696573,0.9060600053412876,-0.38965750707420177,0.3591996982975997,0.5437421515278359,8,19.747368421052634,-0.6599580815591596
F1_tech_heavy_mom1_none_t3_equal,1,mom1,none,3,equal,tech_heavy,False,False,0.032273982414798175,0.033309484980597936,0.02167718110433081,0.13961631627096827,0.17076026080147977,0.8110639190325276,1.0204220628648306,-0.32722974674128724,0.42666144402009704,0.5537881958978652,12,16.035087719298243,-0.4475241560759724
F1_tech_heavy_mom1_none_t3_rank_603010,1,mom1,none,3,rank_603010,tech_heavy,False,False,0.0364219351416204,0.049447583497930436,0.03949318850156214,0.1437642689977905,0.1885762681987111,0.7892735538302331,1.002942040656158,-0.3361264332508215,0.42770890586433563,0.5500209292591042,12,18.073684210526316,-0.5457185521078219
F1_tech_heavy_mom1_none_t3_rank_503020,1,mom1,none,3,rank_503020,tech_heavy,False,False,0.03464855550351342,0.042517582496416795,0.03393540738702572,0.14199088935968351,0.18301848708417467,0.8044884285547997,1.01452056008331,-0.3185374834532442,0.44575880935696954,0.5512766848053579,13,17.252631578947366,-0.4994972176150563
F1_tech_heavy_mom1_sma200_t1_top1,1,mom1,sma200,1,top1,tech_heavy,False,False,0.05034538995582416,0.06285800191298896,0.12332722301597077,0.15768772381199425,0.2724103027131197,0.755940323032959,0.9958106918760996,-0.35494010345625504,0.4442657289962407,0.5351611552951026,9,19.36842105263158,-0.6005252602368826
F1_tech_heavy_mom1_sma200_t2_equal,1,mom1,sma200,2,equal,tech_heavy,False,False,0.044042267614550656,0.04680990641421379,0.054488402013554094,0.15138460147072075,0.20357148171070305,0.8160383691865271,1.0435582905601783,-0.30806703451363004,0.4914014954885506,0.5525324403516115,9,17.210526315789473,-0.5067887117089765
F1_tech_heavy_mom1_sma200_t2_rank_7030,1,mom1,sma200,2,rank_7030,tech_heavy,False,False,0.04723450749078939,0.05407494963273107,0.08214617745151198,0.15457684134695948,0.23122925714866094,0.8071730404350504,1.0367178214126913,-0.31929701644944053,0.48411614698390437,0.5493930514859774,9,18.073684210526316,-0.5417021771766574
F1_tech_heavy_mom1_sma200_t2_rank_6040,1,mom1,sma200,2,rank_6040,tech_heavy,False,False,0.045749168476640234,0.05064855593311224,0.06831624125183255,0.15309150233281033,0.2173993209489815,0.8149694321224078,1.0434008922613232,-0.3136466137154258,0.4881018816664526,0.5491837588949351,10,17.642105263157895,-0.5184337296259593
F1_tech_heavy_mom1_sma200_t2_adaptive,1,mom1,sma200,2,adaptive,tech_heavy,False,False,0.0657242391327193,0.06538947426634079,0.13801282024074712,0.1730665729888894,0.2870958999378961,0.8452971507260334,1.1035222509529719,-0.34897439361638083,0.4959291459623176,0.5475094181665969,8,19.031578947368423,-0.5649855698763095
F1_tech_heavy_mom1_sma200_t3_equal,1,mom1,sma200,3,equal,tech_heavy,False,False,0.03617491631347214,0.04072263535746834,0.032306920036105025,0.14351725016964223,0.18138999973325398,0.8067111233071346,1.0240963293596896,-0.3069108380431209,0.467618709996413,0.5514859773964002,10,15.438596491228068,-0.4241295345817445
F1_tech_heavy_mom1_sma200_t3_rank_603010,1,mom1,sma200,3,rank_603010,tech_heavy,False,False,0.04584843616285994,0.04479603847310876,0.09248088250134523,0.15319077001903003,0.2415639621984942,0.8141600469018994,1.043058897436781,-0.31612065065564066,0.48459589622287963,0.5489744663038928,10,17.88421052631579,-0.5233713011175887
F1_tech_heavy_mom1_sma200_t3_rank_503020,1,mom1,sma200,3,rank_503020,tech_heavy,False,False,0.04310941470667751,0.04062843027847496,0.08205566310477463,0.1504517485628476,0.2311387428019236,0.817356553236725,1.0421261988601473,-0.31296417708212865,0.4807315328085162,0.5496023440770197,10,17.22105263157895,-0.4939571048319669
F1_tech_heavy_mom1_sma150_t1_top1,1,mom1,sma150,1,top1,tech_heavy,False,False,0.05568304514737643,0.050348776765243075,0.12332722301597099,0.16302537900354652,0.27241030271311995,0.7647173801195222,1.0111315980300153,-0.39732587873351055,0.4103064706562667,0.5351611552951026,11,19.157894736842106,-0.5760210080183299
F1_tech_heavy_mom1_sma150_t2_equal,1,mom1,sma150,2,equal,tech_heavy,False,False,0.04611458451984851,0.037704024513900425,0.057631484919370646,0.1534569183760186,0.2067145646165196,0.8161803587696099,1.040166454414994,-0.31595834520548693,0.4856871822018698,0.5514859773964002,10,16.94736842105263,-0.486574509006071
F1_tech_heavy_mom1_sma150_t2_rank_7030,1,mom1,sma150,2,rank_7030,tech_heavy,False,False,0.05054094984349922,0.04346799335204499,0.08415288013120592,0.1578832836996693,0.23323595982835488,0.8091594244541882,1.0405116837179003,-0.34947183513142543,0.45177684673872026,0.5479280033486814,11,17.83157894736842,-0.5168480528814261
F1_tech_heavy_mom1_sma150_t2_rank_6040,1,mom1,sma150,2,rank_6040,tech_heavy,False,False,0.0483977822363586,0.04071670380813597,0.07091071281131356,0.1557401160925287,0.21999379250846252,0.8155746653426672,1.0431837211477095,-0.33287856088875734,0.46785865595163556,0.5487651737128506,11,17.389473684210525,-0.4986104208290834
F1_tech_heavy_mom1_sma150_t2_adaptive,1,mom1,sma150,2,adaptive,tech_heavy,False,False,0.06949880655960139,0.05848248440210391,0.13801282024074757,0.17684114041577148,0.2870958999378965,0.848953700343157,1.1076257004975134,-0.3926693221476869,0.4503563951687057,0.5470908329845123,10,18.90526315789474,-0.5460851551998304
F1_tech_heavy_mom1_sma150_t3_equal,1,mom1,sma150,3,equal,tech_heavy,False,False,0.03334647909087862,0.02729143041462123,0.04085204009045196,0.1406888129470487,0.18993511978760091,0.7893216257869865,1.001896561233589,-0.3069108380431207,0.45840288288314557,0.549811636668062,9,15.473684210526315,-0.4323233419421493
F1_tech_heavy_mom1_sma150_t3_rank_603010,1,mom1,sma150,3,rank_603010,tech_heavy,False,False,0.040233711569379826,0.02689994472311419,0.08199374594820918,0.14757604542554992,0.23107682564535814,0.7786786787241137,0.9986591683655942,-0.3338937304747853,0.4419850747592711,0.5462536626203432,10,17.76842105263158,-0.5282960634633789
F1_tech_heavy_mom1_sma150_t3_rank_503020,1,mom1,sma150,3,rank_503020,tech_heavy,False,False,0.034742435893697854,0.020898528201191757,0.07164949457175807,0.14208476974986795,0.22073257426890702,0.7701034388623658,0.9822490221598444,-0.3180721028327238,0.446706166571896,0.5477187107576392,9,17.2,-0.511724240389007
F1_tech_heavy_mom1_ema200_t1_top1,1,mom1,ema200,1,top1,tech_heavy,False,False,0.02993964933582305,0.0420309928612681,0.10005414523199385,0.13728198319199314,0.2491372249291428,0.6679352847977412,0.8760273524118727,-0.37357446281472195,0.3674822474685041,0.5345332775219758,9,19.157894736842106,-0.6183439197658852
F1_tech_heavy_mom1_ema200_t2_equal,1,mom1,ema200,2,equal,tech_heavy,False,False,0.02951681832443942,0.03091853132786504,0.046947484072050294,0.1368591521806095,0.19603056376919925,0.742755249559549,0.9474889015842032,-0.32185713416513506,0.42521708439245365,0.554416073670992,9,17.05263157894737,-0.5179588979094137
F1_tech_heavy_mom1_ema200_t2_rank_7030,1,mom1,ema200,2,rank_7030,tech_heavy,False,False,0.030476448345257978,0.036284647520956614,0.06868006054697373,0.13781878220142807,0.2177631402441227,0.7257915122235414,0.9295187905005518,-0.34145677067357094,0.4036200012363538,0.5506488070322311,9,17.894736842105264,-0.5557050967169052
F1_tech_heavy_mom1_ema200_t2_rank_6040,1,mom1,ema200,2,rank_6040,tech_heavy,False,False,0.030151629600589036,0.03376863192716173,0.057873526090858496,0.13749396345675913,0.20695660578800745,0.7373964913011153,0.9419312920856174,-0.331487906082355,0.41477821945817855,0.5504395144411888,10,17.473684210526315,-0.531020448216287
F1_tech_heavy_mom1_ema200_t2_adaptive,1,mom1,ema200,2,adaptive,tech_heavy,False,False,0.03760912352824608,0.04262419788502303,0.088109317061559,0.14495145738441617,0.23719239675870796,0.7236517883976896,0.940744708635691,-0.37261914326139534,0.3890070062308408,0.5462536626203432,10,18.90526315789474,-0.5926073661579492
F1_tech_heavy_mom1_ema200_t3_equal,1,mom1,ema200,3,equal,tech_heavy,False,False,0.022066186217291284,0.02112986192419175,0.028432603521191036,0.12940852007346137,0.17751568321834,0.7357912654467845,0.9305968756634585,-0.3069108380431207,0.42164858334289124,0.5542067810799498,10,15.473684210526315,-0.4433276862186559
F1_tech_heavy_mom1_ema200_t3_rank_603010,1,mom1,ema200,3,rank_603010,tech_heavy,False,False,0.022794172692628623,0.0251299786724668,0.05646179209813029,0.1301365065487987,0.20554487179527925,0.6996356900692459,0.8867428633730532,-0.3246661600748023,0.4008317544360508,0.5514859773964002,10,17.757894736842104,-0.5542615976778594
F1_tech_heavy_mom1_ema200_t3_rank_503020,1,mom1,ema200,3,rank_503020,tech_heavy,False,False,0.01975501086636644,0.020131106167571078,0.045474234043947126,0.12709734472253653,0.19455731374109608,0.6988302512157908,0.8800555524752657,-0.31296417708212865,0.4061082834064533,0.5531603181247384,11,17.14736842105263,-0.5231048719684269
F1_tech_heavy_mom1_spy_sma200_t1_top1,1,mom1,spy_sma200,1,top1,tech_heavy,False,False,0.02415728510117976,0.039383179764275855,0.07377339087547985,0.13149961895734985,0.2228564705726288,0.6386032325634985,0.8398883037118536,-0.397325878733511,0.33096162620091374,0.5341146923398912,11,20.0,-0.6645198469702542
F1_tech_heavy_mom1_spy_sma200_t2_equal,1,mom1,spy_sma200,2,equal,tech_heavy,False,False,0.044920908180911434,0.06482668540656378,0.02331462668877049,0.15226324203708153,0.17239770638591945,0.831032457172079,1.0621242616801319,-0.3556295326806893,0.4281512867880824,0.5529510255336961,10,18.157894736842103,-0.5556455380399292
F1_tech_heavy_mom1_spy_sma200_t2_rank_7030,1,mom1,spy_sma200,2,rank_7030,tech_heavy,False,False,0.03785585630373722,0.0561201496088608,0.04443008534075932,0.14519819015990731,0.19351316503790827,0.7655365304570015,0.9833517798617034,-0.354990788734011,0.4090195992907918,0.5473001255755546,11,18.89473684210526,-0.5935402575708849
F1_tech_heavy_mom1_spy_sma200_t2_rank_6040,1,mom1,spy_sma200,2,rank_6040,tech_heavy,False,False,0.04159715261117425,0.06070744630218505,0.03398785461509646,0.14893948646734434,0.18307093431224541,0.8019915963557916,1.026966619214481,-0.34901500785169526,0.42674235524746335,0.5473001255755546,11,18.526315789473685,-0.5712870957492117
F1_tech_heavy_mom1_spy_sma200_t2_adaptive,1,mom1,spy_sma200,2,adaptive,tech_heavy,False,False,0.03262252512427799,0.047101402504642786,0.058156770968058824,0.13996485898044808,0.20723985066520778,0.6987268999696573,0.9060600053412876,-0.38965750707420177,0.3591996982975997,0.5437421515278359,8,19.747368421052634,-0.6599580815591596
F1_tech_heavy_mom1_spy_sma200_t3_equal,1,mom1,spy_sma200,3,equal,tech_heavy,False,False,0.032273982414798175,0.033309484980597936,0.02167718110433081,0.13961631627096827,0.17076026080147977,0.8110639190325276,1.0204220628648306,-0.32722974674128724,0.42666144402009704,0.5537881958978652,12,16.035087719298243,-0.4475241560759724
F1_tech_heavy_mom1_spy_sma200_t3_rank_603010,1,mom1,spy_sma200,3,rank_603010,tech_heavy,False,False,0.0364219351416204,0.049447583497930436,0.03949318850156214,0.1437642689977905,0.1885762681987111,0.7892735538302331,1.002942040656158,-0.3361264332508215,0.42770890586433563,0.5500209292591042,12,18.073684210526316,-0.5457185521078219
F1_tech_heavy_mom1_spy_sma200_t3_rank_503020,1,mom1,spy_sma200,3,rank_503020,tech_heavy,False,False,0.03464855550351342,0.042517582496416795,0.03393540738702572,0.14199088935968351,0.18301848708417467,0.8044884285547997,1.01452056008331,-0.3185374834532442,0.44575880935696954,0.5512766848053579,13,17.252631578947366,-0.4994972176150563
F1_tech_heavy_mom1_dual_sma200_t1_top1,1,mom1,dual_sma200,1,top1,tech_heavy,False,False,0.03389122105743292,0.05382119564826726,0.07377339087547963,0.141233554913603,0.22285647057262858,0.6751287646000862,0.882695113752454,-0.3749157364278708,0.37670746034629204,0.5343239849309335,10,19.894736842105264,-0.6551474427822648
F1_tech_heavy_mom1_dual_sma200_t2_equal,1,mom1,dual_sma200,2,equal,tech_heavy,False,False,0.04998814741820423,0.07497494773388258,0.012539028007025665,0.15733048127437432,0.16162210770417462,0.8498782430507559,1.0849353008983753,-0.3431520057688435,0.45848626448174223,0.5529510255336961,11,18.052631578947366,-0.5434981382782602
F1_tech_heavy_mom1_dual_sma200_t2_rank_7030,1,mom1,dual_sma200,2,rank_7030,tech_heavy,False,False,0.04458436472188021,0.06777263682360113,0.037674847704859404,0.1519266985780503,0.18675792740200836,0.7916689516640587,1.013257112341089,-0.35499078873401113,0.427973635935344,0.5489744663038928,12,18.789473684210527,-0.5784292465238656
F1_tech_heavy_mom1_dual_sma200_t2_rank_6040,1,mom1,dual_sma200,2,rank_6040,tech_heavy,False,False,0.04742339247649707,0.07159366616570328,0.02518998562330088,0.15476572633266716,0.17427306532044984,0.8241971025236541,1.0522994430586672,-0.3490150078516948,0.44343573442672984,0.5496023440770197,11,18.42105263157895,-0.563001976680705
F1_tech_heavy_mom1_dual_sma200_t2_adaptive,1,mom1,dual_sma200,2,adaptive,tech_heavy,False,False,0.053586230506076804,0.06612486087972869,0.08662659943842477,0.1609285643622469,0.23570967913557372,0.7763760575850626,1.0013059892431988,-0.378076413245129,0.4256508968146276,0.5466722478024278,9,19.642105263157898,-0.6208579614335458
F1_tech_heavy_mom1_dual_sma200_t3_equal,1,mom1,dual_sma200,3,equal,tech_heavy,False,False,0.035938671199228,0.04069084710137405,0.01230940223068977,0.1432810050553981,0.16139248192783873,0.8221742057804857,1.0368264310258866,-0.3288729892119052,0.4356727665557136,0.5533696107157806,12,15.929824561403509,-0.44193891331736235
F1_tech_heavy_mom1_dual_sma200_t3_rank_603010,1,mom1,dual_sma200,3,rank_603010,tech_heavy,False,False,0.04241774119104291,0.05990293345163167,0.03226066240287162,0.149760075047213,0.18134374210002058,0.8118546307156687,1.0292687819588153,-0.3361264332508215,0.44554685449406556,0.5516952699874424,12,17.968421052631577,-0.5368396680901079
F1_tech_heavy_mom1_dual_sma200_t3_rank_503020,1,mom1,dual_sma200,3,rank_503020,tech_heavy,False,False,0.0397691201435042,0.051722208976288764,0.026036307673255488,0.1471114539996743,0.17511938737040444,0.822635339422052,1.0366033715929936,-0.3169179578945458,0.46419412448891745,0.5525324403516115,12,17.14736842105263,-0.49709668504310334
F1_tech_heavy_mom3_none_t1_top1,1,mom3,none,1,top1,tech_heavy,False,False,0.07304608599590212,0.04250077516471662,0.26278164975601137,0.1803884198520722,0.4118647294531603,0.8147848872767208,1.104379261347535,-0.35448265877817564,0.5088779814330883,0.5395562997069904,11,12.631578947368421,-0.19341354810964345
F1_tech_heavy_mom3_none_t2_equal,1,mom3,none,2,equal,tech_heavy,False,False,0.044764565089141284,0.06573959280571495,0.03908730384059278,0.15210689894531138,0.18817038353774174,0.812723115515927,1.0542699645800047,-0.3204533146980916,0.47466164950927636,0.5477187107576392,11,11.0,-0.19056477864267135
F1_tech_heavy_mom3_none_t2_rank_7030,1,mom3,none,2,rank_7030,tech_heavy,False,False,0.05661008020071123,0.05693781705123779,0.12519867074555457,0.16395241405688132,0.27428175044270353,0.8367781581184985,1.1006256647395936,-0.32670297732018183,0.5018393630866775,0.5449979070740896,12,11.652631578947368,-0.18375332718880066
F1_tech_heavy_mom3_none_t2_rank_6040,1,mom3,none,2,rank_6040,tech_heavy,False,False,0.0506452301672522,0.06108494656404151,0.08180450220786728,0.1579875640234223,0.23088758190501624,0.829172666843136,1.083799820789596,-0.32356824672810214,0.48826658864391265,0.5452071996651319,11,11.326315789473686,-0.18924570987584757
F1_tech_heavy_mom3_none_t2_adaptive,1,mom3,none,2,adaptive,tech_heavy,False,False,0.04877019169234775,0.03531697274138823,0.15041252205402045,0.15611252554851784,0.2994956017511694,0.753943836594715,1.0063668596226667,-0.35448265877817564,0.4403953809379665,0.5403934700711595,11,12.505263157894738,-0.23964501227027918
F1_tech_heavy_mom3_none_t3_equal,1,mom3,none,3,equal,tech_heavy,False,False,0.04488353152544522,0.06612105750340969,0.0225972047804317,0.1522258653816153,0.17168028447758066,0.868551373047712,1.1001782520031804,-0.3069108380431207,0.49599377575655285,0.5523231477605692,14,9.789473684210526,-0.11077419368274616
F1_tech_heavy_mom3_none_t3_rank_603010,1,mom3,none,3,rank_603010,tech_heavy,False,False,0.05401043043966336,0.059669676546837636,0.09814356885141251,0.16135276429583345,0.24722664854856147,0.8600558159819185,1.115321313547853,-0.32108160081104375,0.5025288396727206,0.5491837588949351,11,11.126315789473683,-0.16836543740300203
F1_tech_heavy_mom3_none_t3_rank_503020,1,mom3,none,3,rank_503020,tech_heavy,False,False,0.051304674866424094,0.06231057996877398,0.07153903558456176,0.15864700872259418,0.22062211528171072,0.8760195228380908,1.1225900689692256,-0.31545642597558354,0.5029125915947374,0.5519045625784847,12,10.6,-0.14345559621550613
F1_tech_heavy_mom3_sma200_t1_top1,1,mom3,sma200,1,top1,tech_heavy,False,False,0.08535538927723962,0.03722024222823195,0.2973187316828092,0.19269772313340972,0.44640181137995816,0.8631432413742115,1.1647452492317505,-0.35448265877817564,0.5436026794585572,0.5403934700711595,10,12.315789473684212,-0.1603486333149719
F1_tech_heavy_mom3_sma200_t2_equal,1,mom3,sma200,2,equal,tech_heavy,False,False,0.06318190340234131,0.06508188203232201,0.09559975401711052,0.1705242372585114,0.24468283371425947,0.8824095775440538,1.1405335018617067,-0.32045331469809146,0.5321344153333765,0.5502302218501465,10,11.052631578947368,-0.1636858758023223
F1_tech_heavy_mom3_sma200_t2_rank_7030,1,mom3,sma200,2,rank_7030,tech_heavy,False,False,0.07221817579872791,0.05386433082556508,0.17364932676268552,0.179560509654898,0.3227324064598345,0.8911274332102954,1.1681304360196882,-0.3267029773201814,0.5496139371846674,0.5475094181665969,13,11.557894736842105,-0.1448225008806852
F1_tech_heavy_mom3_sma200_t2_rank_6040,1,mom3,sma200,2,rank_6040,tech_heavy,False,False,0.0676377746409278,0.059214256885065986,0.13437981104514107,0.17498010849709789,0.28346289074229003,0.8899615025790916,1.1580456873333016,-0.32356824672810247,0.5407826950465117,0.5485558811218083,11,11.305263157894737,-0.15650514249585445
F1_tech_heavy_mom3_sma200_t2_adaptive,1,mom3,sma200,2,adaptive,tech_heavy,False,False,0.05821848940963825,0.024495865665659755,0.20318736209564459,0.16556082326580834,0.35227044179279354,0.7901236357445602,1.0511172873023402,-0.35448265877817564,0.467049146597073,0.5424863959815822,10,12.231578947368423,-0.20618521866682
F1_tech_heavy_mom3_sma200_t3_equal,1,mom3,sma200,3,equal,tech_heavy,False,False,0.054621113985147574,0.06471448734964302,0.057173011691150855,0.16196344784131766,0.2062560913882998,0.8810936318882012,1.1190812591732398,-0.3069108380431206,0.5277215000747612,0.5514859773964002,11,10.10526315789474,-0.12620402716799725
F1_tech_heavy_mom3_sma200_t3_rank_603010,1,mom3,sma200,3,rank_603010,tech_heavy,False,False,0.06615455181666974,0.04579817873953895,0.16645765573978144,0.17349688567283983,0.3155407354369304,0.8751298669567519,1.144009745683903,-0.3232509565616244,0.5367250495352037,0.5496023440770197,12,11.621052631578946,-0.1602261393499902
F1_tech_heavy_mom3_sma200_t3_rank_503020,1,mom3,sma200,3,rank_503020,tech_heavy,False,False,0.06141370169234328,0.04733212177174129,0.13803974244016692,0.16875603554851337,0.2871228221373159,0.8729829068879997,1.1310452636204893,-0.31545642597558377,0.5349583069250111,0.552113855169527,12,11.242105263157892,-0.1520225289788652
F1_tech_heavy_mom3_sma150_t1_top1,1,mom3,sma150,1,top1,tech_heavy,False,False,0.08120449101373106,0.029923489583851826,0.2973187316828101,0.18854682486990115,0.44640181137995905,0.848306702316924,1.1327705474077412,-0.345763263310247,0.5453061238050659,0.5414399330263708,10,12.210526315789474,-0.15897131558423128
F1_tech_heavy_mom3_sma150_t2_equal,1,mom3,sma150,2,equal,tech_heavy,False,False,0.0648558103302963,0.06305191928954113,0.1069129383825711,0.1721981441864664,0.25599601807972006,0.8834123814295913,1.1302685743755503,-0.320453314698092,0.5373579747449299,0.5514859773964002,11,10.842105263157896,-0.14368246345446095
F1_tech_heavy_mom3_sma150_t2_rank_7030,1,mom3,sma150,2,rank_7030,tech_heavy,False,False,0.0714079067514155,0.049460302512578824,0.18064386245536923,0.1787502406075856,0.3297269421525182,0.8834194865294017,1.145786298009888,-0.3267029773201813,0.5471337974138007,0.5489744663038928,13,11.389473684210525,-0.1357833871623601
F1_tech_heavy_mom3_sma150_t2_rank_6040,1,mom3,sma150,2,rank_6040,tech_heavy,False,False,0.06799852868356338,0.0558620613818801,0.1435870608687424,0.17534086253973347,0.29267014056589136,0.8859645614629528,1.1405912490926045,-0.32356824672810247,0.5418976191661788,0.5508580996232734,11,11.11578947368421,-0.1447245228886142
F1_tech_heavy_mom3_sma150_t2_adaptive,1,mom3,sma150,2,adaptive,tech_heavy,False,False,0.056423576409807774,0.021301528030340577,0.2031873620956448,0.16376591026597787,0.35227044179279376,0.7842726298739863,1.03030381034708,-0.336223257033079,0.48707490288176564,0.5443700293009628,11,12.08421052631579,-0.19514925579996978
F1_tech_heavy_mom3_sma150_t3_equal,1,mom3,sma150,3,equal,tech_heavy,False,False,0.050390830233502326,0.05591104521125567,0.05928772690951889,0.15773316408967242,0.20837080660666785,0.856218801586153,1.0839618835415559,-0.30691083804312036,0.5139380710547317,0.552113855169527,12,9.964912280701755,-0.11871224889406615
